Age,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,NewAdditions,DiffSizes,EditDistances,CriticalEditDistances,TangledWMoveandFileRename,Buggycommiit,PotentiallyBuggycommit,RiskyCommit,file,Decision,Detection,result
3447,4#5#5#5#13#13#14#14#21#22#19#19#19#19#20#13#14#10#10#10#9#9#11#10#5#5#5#5#5#5#4#7#7#7#7#7#7,0.4509708285331726#0.49536800384521484#0.49536800384521484#0.3224949240684509#0.04210006445646286#0.04048537462949753#0.007125719450414181#0.004833224695175886#0.0084505220875144#0.0011937585659325123#0.0015431813662871718#0.0016167971771210432#0.0016167971771210432#0.0018826336599886417#0.00180518114939332#0.009490755386650562#0.00702455872669816#0.01016181893646717#0.01431267149746418#0.017512425780296326#0.031020505353808403#0.026109423488378525#0.013386775739490986#0.007367152255028486#0.02458151802420616#0.02458151802420616#0.14185720682144165#0.14810752868652344#0.2872728705406189#0.1177208423614502#0.15919029712677002#0.28120487928390503#0.28120487928390503#0.28120487928390503#0.28120487928390503#0.28120487928390503#0.2844621539115906,0.8394531333283717#0.6972235389993249#0.6972235389993249#0.6897229584001153#0.02590092503806769#0.046112503564912144#0.008019442871895408#0.00494806100821804#7.931975667798862E-5#1.8665197925806026E-5#2.854417620941366E-4#2.888497980590121E-4#2.8851483806337886E-4#3.1823181546494105E-4#2.8499301146670144E-4#0.007051431011187954#0.005827254410841368#0.011086149293435868#0.01770070320173596#0.0010544732863805664#0.005678937986825864#0.005760390351465043#0.0021713696983628908#0.0445856437105584#0.4102666618746439#0.4102666618746439#0.43333187159097175#0.42929580508190246#0.5343769647562905#0.5583416339260109#0.6562105433246528#0.05883560009209314#0.05883560009209314#0.05883560009209314#0.05883560009209314#0.05883560009209314#0.059804281956510164,0#0#0#0#0#0#0#0#1#2#1#1#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#1#2#1#1#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#2#4#2#2#2#2#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,1#1#1#1#3#3#3#3#5#5#4#4#4#4#4#2#2#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1,2.0#1.96#1.96#1.96#5.62#2.65#2.56#2.56#2.89#4.4#3.14#3.14#3.14#3.14#2.24#2.14#2.09#1.54#1.54#1.49#1.54#1.54#1.44#3.6#1.89#1.89#1.89#1.89#1.89#1.96#2.0#1.73#1.73#1.73#1.73#1.73#1.73,0#0#0#0#1#1#1#1#2#3#2#2#2#2#1#1#1#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0,2#3#3#3#7#7#8#8#13#16#14#14#14#14#14#11#12#10#10#9#9#9#11#4#3#3#3#3#3#3#2#5#5#5#5#5#5,22.0#29.0#29.0#28.0#70.0#70.0#80.0#82.0#120.0#141.0#122.0#122.0#122.0#122.0#123.0#88.0#93.0#72.0#70.0#88.0#80.0#80.0#90.0#60.0#35.0#35.0#33.0#33.0#31.0#31.0#26.0#53.0#53.0#53.0#53.0#53.0#53.0,125.15235137939453#119.76210021972656#119.76210021972656#120.0484390258789#98.55794525146484#98.55794525146484#96.49940490722656#96.32110595703125#86.83927154541016#85.21537017822266#88.70563507080078#88.70563507080078#88.70563507080078#88.74144744873047#87.90504455566406#97.12319946289062#95.5970230102539#102.9581298828125#103.15670776367188#101.72671508789062#104.06719970703125#104.06719970703125#100.11004638671875#103.90619659423828#118.5980453491211#118.5980453491211#118.74115753173828#118.74115753173828#119.1451187133789#119.1451187133789#123.75868225097656#110.38150024414062#110.38150024414062#110.38150024414062#110.38150024414062#110.38150024414062#110.38150024414062,0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1,0#0#0#0#0#0#0#0#1#2#1#1#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#2#2#2#2#2#2,0#105#152#206#211#211#223#228#233#238#261#263#266#301#317#317#319#320#341#353#353#358#358#363#364#638#2154#2243#2243#2313#2329#2687#2774#2783#3063#3063#3125,0#2#0#2#10#2#2#2#12#12#11#1#1#4#13#5#2#3#1#6#1#3#7#7#2#0#1#1#1#5#0#4#0#0#0#0#1,0#3#0#4#12#4#3#4#14#18#25#2#2#8#26#17#2#15#2#10#2#6#12#21#8#0#2#2#2#11#1#4#0#0#0#0#2,0#33#0#42#248#64#84#58#367#604#267#6#3#86#381#336#46#473#11#121#42#15#112#345#195#0#44#5#10#80#49#266#0#0#0#0#5,0#29#0#42#248#12#69#58#318#242#234#6#3#55#243#266#41#116#11#81#39#15#99#261#175#0#44#5#10#0#41#167#0#0#0#0#5,0#5#7#8#6#2#4#13#4#3#7#2#5#4#6#3#5#5#19#2#2#3#3#2#3#2#12#6#2#26#9#28#0#3#0#5#24,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1#0#1#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1#0#1#0#0#0#0#1#0#0#0#0#0#0#0,125.json,NotBuggy,NotBuggy,
3045,8#9#9#9,0.25419357419013977#0.17666834592819214#0.17666834592819214#0.1718311309814453,0.2153888331838517#0.06397110911475448#0.06397110911475448#0.06329441197616055,1#1#1#1,1#1#1#1,2#2#2#2,2#2#2#2,2.83#2.67#2.67#2.67,1#1#1#1,3#4#4#4,50.0#58.0#58.0#58.0,108.46271514892578#105.61141967773438#105.61141967773438#105.61141967773438,0#0#0#0,2#2#2#2,1#2#2#2,0#1929#2662#2994,0#1#0#1,0#1#0#2,0#66#0#20,0#61#0#20,0#6#1#4,0#0#0#0,0#1#0#0,0#1#0#0,234.json,NotBuggy,NotBuggy,
782,2#2#2#2#2#2#2,0.991542637348175#0.991542637348175#0.9690268039703369#0.8253692984580994#0.8253692984580994#0.8253692984580994#0.8253692984580994,0.9400258232626855#0.9400258232626855#0.9007860328663394#0.8226962146249752#0.8226962146249752#0.8226962146249752#0.8226962146249752,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,1#1#1#1#1#1#1,1.89#1.89#1.89#1.89#1.89#1.89#1.89,0#0#0#0#0#0#0,0#0#0#0#0#0#0,11.0#11.0#15.0#19.0#19.0#19.0#19.0,140.82913208007812#140.82913208007812#138.65521240234375#137.1436767578125#137.1436767578125#137.1436767578125#137.1436767578125,0#0#0#0#0#0#0,1#1#1#1#1#1#1,0#0#0#0#0#0#0,0#109#109#118#174#405#433,0#0#3#1#0#0#0,0#0#6#2#0#0#0,0#0#25#8#0#0#0,0#0#13#8#0#0#0,0#39#6#5#5#22#53,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,744.json,NotBuggy,NotBuggy,
782,3#3#3#3#3#3#3#3#3,0.013793522492051125#0.013794602826237679#0.013794602826237679#0.013794602826237679#0.04040832072496414#0.12338979542255402#0.5339275002479553#0.940879762172699#0.940879762172699,0.2875529187320116#0.29839922329862384#0.29839922329862384#0.29839922329862384#0.6683219177245551#0.7708178647919701#0.9114953589799066#0.9759449842025902#0.9759449842025902,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1,1.89#1.89#1.89#1.89#1.89#1.89#1.89#1.89#1.89,0#0#0#0#0#0#0#0#0,5#5#5#5#3#3#2#0#0,33.0#33.0#33.0#33.0#24.0#22.0#16.0#12.0#12.0,127.17938995361328#127.17938995361328#127.17938995361328#127.17938995361328#129.2378692626953#129.81280517578125#131.91592407226562#133.59722900390625#133.59722900390625,0#0#0#0#0#0#0#0#0,1#1#1#1#0#0#0#0#0,0#0#0#0#0#0#0#0#0,0#103#105#109#460#502#552#556#578,0#1#0#0#2#1#1#1#0,0#2#0#0#4#2#2#2#0,0#6#0#0#63#12#16#25#0,0#6#0#0#63#12#16#25#0,0#20#17#39#36#20#102#85#62,0#0#0#0#0#0#0#0#0,0#0#0#0#0#1#1#1#0,0#0#0#0#0#0#1#1#0,181.json,NotBuggy,NotBuggy,
1134,2#2#2#2#2,0.997087299823761#0.997087299823761#0.997087299823761#0.997087299823761#0.997087299823761,0.9671972036084318#0.9671972036084318#0.9671972036084318#0.9671972036084318#0.9671972036084318,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,1.89#1.89#1.89#1.89#1.89,0#0#0#0#0,0#0#0#0#0,11.0#11.0#11.0#11.0#11.0,140.82913208007812#140.82913208007812#140.82913208007812#140.82913208007812#140.82913208007812,0#0#0#0#0,1#1#1#1#1,0#0#0#0#0,0#461#470#750#750,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#0#3#0#5,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,62.json,NotBuggy,NotBuggy,
2379,3#3#3#3#3,0.769170880317688#0.769170880317688#0.769170880317688#0.7326765656471252#0.7284770011901855,0.7692423942213528#0.7692423942213528#0.7692423942213528#0.7384370569264379#0.7325140905107907,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,1.89#1.89#1.89#1.89#1.89,0#0#0#0#0,1#1#1#1#1,19.0#19.0#19.0#19.0#19.0,130.45266723632812#130.45266723632812#130.45266723632812#130.45266723632812#130.45266723632812,0#0#0#0#0,1#1#1#1#1,0#0#0#0#0,0#1706#1706#2272#2285,0#0#0#1#1,0#0#0#2#2,0#0#0#9#5,0#0#0#9#5,0#39#6#21#8,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1005.json,NotBuggy,NotBuggy,
1118,3#3#3,0.7528867721557617#0.7935107946395874#0.8053022623062134,0.9165278981806567#0.889054511354719#0.9299790415589574,0#0#0,0#0#0,0#0#0,1#1#1,1.89#1.89#1.89,0#0#0,2#2#2,15.0#15.0#15.0,132.25152587890625#132.086669921875#132.086669921875,0#0#0,0#0#0,0#0#0,0#493#734,0#1#3,0#2#6,0#4#12,0#4#0,0#1#5,0#0#0,0#1#0,0#1#0,53.json,NotBuggy,NotBuggy,
1277,3#3#3#12#5,0.4129889905452728#0.4129889905452728#0.4193635582923889#0.39007100462913513#0.8966982960700989,0.8595216813964124#0.8595216813964124#0.8205608450217966#0.006003005819024829#0.9099810231780182,0#0#0#0#0,0#0#0#1#0,0#0#0#1#0,1#1#1#3#1,1.89#1.89#1.89#3.4#1.96,0#0#0#2#0,1#1#2#5#3,19.0#19.0#20.0#77.0#25.0,130.57513427734375#130.57513427734375#130.30841064453125#99.05168151855469#120.87269592285156,0#0#0#0#0,1#1#1#1#1,0#0#0#2#0,0#604#906#1016#1074,0#0#1#11#1,0#0#2#12#9,0#0#5#342#309,0#0#5#306#282,0#39#16#1#66,0#0#0#0#0,0#0#0#0#1,0#0#0#0#0,947.json,NotBuggy,NotBuggy,
760,3#3#3,0.9678463339805603#0.9678463339805603#0.9678463339805603,0.9667014658589871#0.9667014658589871#0.9667014658589871,0#0#0,0#0#0,0#0#0,1#1#1,1.89#1.89#1.89,0#0#0,0#0#0,12.0#12.0#12.0,133.59722900390625#133.59722900390625#133.59722900390625,0#0#0,0#0#0,0#0#0,0#87#382,0#0#0,0#0#0,0#0#0,0#0#0,0#39#82,0#0#0,0#0#0,0#0#0,1312.json,NotBuggy,NotBuggy,
2644,3#3#3#3,0.2570772171020508#0.2570772171020508#0.2570772171020508#0.2570772171020508,0.4942042548727577#0.4942042548727577#0.4942042548727577#0.4942042548727577,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,1.89#1.89#1.89#1.89,0#0#0#0,1#1#1#1,24.0#24.0#24.0#24.0,128.92515563964844#128.92515563964844#128.92515563964844#128.92515563964844,0#0#0#0,1#1#1#1,0#0#0#0,0#1971#1981#2260,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#1#7,0#0#0#0,0#0#0#0,0#0#0#0,619.json,NotBuggy,NotBuggy,
1997,16#16#16#16#16,0.0013918636832386255#8.648798684589565E-4#8.648798684589565E-4#8.648798684589565E-4#9.462936432100832E-4,1.1090101677947816E-6#2.1605260441778677E-7#2.1605260441778677E-7#2.1605260441778677E-7#1.8880480179081365E-7,3#3#3#3#3,3#3#3#3#3,6#6#6#6#6,5#5#5#5#5,3.12#3.12#3.12#3.12#3.12,2#2#2#2#2,11#12#12#12#13,124.0#130.0#130.0#130.0#130.0,90.95255279541016#90.62393188476562#90.62393188476562#90.62393188476562#90.5976791381836,0#0#0#0#0,3#3#3#3#3,4#4#4#4#4,0#861#1237#1324#1626,0#3#0#0#3,0#6#0#0#6,0#50#0#0#34,0#50#0#0#34,0#17#28#39#20,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1068.json,NotBuggy,NotBuggy,
2772,3#3#3#3#3,0.7580128312110901#0.7580128312110901#0.7580128312110901#0.7203956842422485#0.716077983379364,0.8329450536045071#0.8329450536045071#0.8329450536045071#0.7974564758774033#0.7899043500373847,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,1.89#1.89#1.89#1.89#1.89,0#0#0#0#0,1#1#1#1#1,19.0#19.0#19.0#19.0#19.0,130.57513427734375#130.57513427734375#130.57513427734375#130.57513427734375#130.57513427734375,0#0#0#0#0,1#1#1#1#1,0#0#0#0#0,0#2099#2099#2665#2678,0#0#0#1#1,0#0#0#2#2,0#0#0#9#5,0#0#0#9#5,0#39#6#21#8,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1004.json,NotBuggy,NotBuggy,
2644,6#6#4,0.06915432959794998#0.06915432959794998#0.2933240532875061,0.26267613823371105#0.26267613823371105#0.6422465442899583,0#0#0,0#0#0,0#0#0,2#2#1,2.75#2.75#2.0,1#1#0,3#3#2,37.0#37.0#25.0,114.68891143798828#114.68891143798828#124.05243682861328,0#0#0,0#0#0,1#1#0,0#2260#2327,0#0#1,0#0#4,0#0#112,0#0#104,0#7#9,0#0#0,0#0#0,0#0#0,613.json,NotBuggy,NotBuggy,
1293,7#7#7#8#8,0.0#0.0#0.0#0.0#0.0,0.014402702264363935#0.014402702264363935#0.005873991291711628#0.0024609414621291725#0.002471770249423877,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,1.81#1.81#1.81#1.73#1.73,0#0#0#0#0,5#5#6#6#6,61.0#61.0#67.0#77.0#77.0,109.95124816894531#109.95124816894531#109.53349304199219#106.72114562988281#106.72114562988281,0#0#0#0#0,1#1#1#1#1,0#0#0#0#0,0#620#959#1007#1228,0#0#5#2#1,0#0#10#3#2,0#0#107#113#10,0#0#107#109#10,0#39#17#4#67,0#0#0#1#0,0#0#1#1#0,0#0#1#1#0,1012.json,Buggy,Buggy,Buggy
782,3#3#3,0.17960232496261597#0.17960232496261597#0.17960232496261597,0.9318026759374279#0.9318026759374279#0.9318026759374279,0#0#0,0#0#0,0#0#0,1#1#1,1.89#1.89#1.89,0#0#0,0#0#0,12.0#12.0#12.0,133.59722900390625#133.59722900390625#133.59722900390625,0#0#0,0#0#0,0#0#0,0#109#500,0#0#0,0#0#0,0#0#0,0#0#0,0#39#4,0#0#0,0#0#0,0#0#0,1260.json,NotBuggy,NotBuggy,
1293,2#2#2#2#2,0.9858646988868713#0.9968656897544861#0.9968656897544861#0.9971343874931335#0.9970787763595581,0.8345564525449845#0.94573536854495#0.94573536854495#0.9052754929932396#0.9011488955997276,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,1.89#1.89#1.89#1.89#1.89,0#0#0#0#0,0#0#0#0#0,16.0#11.0#11.0#13.0#13.0,138.03729248046875#140.82913208007812#140.82913208007812#139.56419372558594#139.56419372558594,0#0#0#0#0,2#1#1#1#1,0#0#0#0#0,0#614#616#620#1011,0#1#0#1#1,0#2#0#2#2,0#34#0#17#17,0#34#0#17#17,0#20#17#39#11,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1097.json,NotBuggy,NotBuggy,
1293,9#9,0.7508934736251831#0.7508934736251831,0.7327978212697807#0.7327978212697807,0#0,0#0,0#0,2#2,3.14#3.14,1#1,2#2,38.0#38.0,108.18115234375#108.18115234375,0#0,1#1,0#0,0#621,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0,1072.json,NotBuggy,NotBuggy,
1277,7#7#7#7#8#11#11,0.0#0.0#0.0#0.0#0.0#0.0#0.0,1.5449979498290762E-5#4.5977668846470485E-6#4.547386277032853E-6#4.547386277032853E-6#3.4458047521343564E-6#1.4287776834371239E-8#1.4382547148891183E-8,0#0#0#0#0#1#1,0#0#0#0#0#1#1,0#0#0#0#0#2#2,1#1#1#1#1#2#2,1.81#1.81#1.81#1.81#1.73#3.13#3.13,0#0#0#0#0#1#1,12#14#14#14#13#20#20,92.0#98.0#98.0#98.0#100.0#132.0#132.0,107.15048217773438#106.78369140625#106.78369140625#106.78369140625#104.40792846679688#97.30457305908203#97.30457305908203,0#0#0#0#0#0#0,2#2#2#2#2#1#1,4#4#4#4#5#6#6,0#141#477#604#906#1074#1212,0#1#1#0#2#10#1,0#2#2#0#3#17#2,0#32#10#0#123#368#1,0#32#10#0#120#356#1,0#17#39#39#20#66#67,0#0#0#0#0#0#0,0#0#0#0#0#1#0,0#0#0#0#0#0#0,952.json,NotBuggy,NotBuggy,
1277,6#6#4,0.0318424366414547#0.0318424366414547#0.28183215856552124,0.026580064510002405#0.026580064510002405#0.04437643991081604,0#0#0,0#0#0,0#0#0,1#1#1,1.89#1.89#2.0,0#0#0,8#8#4,51.0#51.0#45.0,113.31317138671875#113.31317138671875#120.66902923583984,0#0#0,1#1#1,0#0#1,0#604#1074,0#0#3,0#0#8,0#0#180,0#0#177,0#39#66,0#0#0,0#0#1,0#0#0,955.json,NotBuggy,NotBuggy,
782,3#3#3#7#6#3,0.7557545900344849#0.7557545900344849#0.7557545900344849#0.6878306269645691#0.0906943529844284#0.9866461753845215,0.8620698296212032#0.8620698296212032#0.8620698296212032#0.6957900289002882#0.3317399729075119#0.9217501554953561,0#0#0#2#2#0,0#0#0#1#1#0,0#0#0#3#3#0,1#1#1#2#2#1,1.89#1.89#1.89#2.56#2.75#1.89,0#0#0#1#1#0,2#2#2#3#2#2,17.0#17.0#17.0#38.0#38.0#15.0,131.28770446777344#131.28770446777344#131.28770446777344#112.48956298828125#114.90279388427734#132.25152587890625,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#1#0#0,0#109#122#232#432#486,0#0#0#0#6#2,0#0#0#0#14#6,0#0#0#155#68#122,0#0#0#122#36#111,0#2#7#37#26#3,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,302.json,NotBuggy,NotBuggy,
3239,2#3#3#3#12#14#14#9#9,0.39639782905578613#0.4483675956726074#0.4478316307067871#0.830450713634491#0.11016884446144104#0.11462748795747757#0.11462748795747757#0.4074621796607971#0.3968113958835602,0.9543727370192776#0.9034971865838063#0.9249580003963187#0.9498167375317158#0.5945307242302691#0.45610865242858223#0.45610865242858223#0.6907448427325024#0.6136751129766339,0#0#0#0#0#1#1#1#1,0#0#0#0#0#1#1#1#1,0#0#0#0#0#2#2#2#2,1#1#1#1#2#3#3#3#3,0.0#3.77#1.89#1.89#5.99#5.63#5.63#3.77#3.77,0#0#0#0#1#2#2#2#2,0#1#1#1#3#4#4#3#3,9.0#14.0#14.0#14.0#48.0#56.0#56.0#38.0#40.0,142.4026641845703#132.61029052734375#132.61029052734375#132.61029052734375#102.305908203125#98.64060974121094#98.64060974121094#108.02540588378906#107.75867462158203,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,0#0#154#262#296#2144#2566#2855#3009,0#1#0#1#10#3#0#0#1,0#1#0#2#11#4#0#0#2,0#22#4#14#470#82#0#367#16,0#21#0#14#370#74#0#283#16,0#2#0#11#2#3#0#1#102,0#0#0#0#0#0#0#0#0,0#1#0#0#0#1#0#0#1,0#1#0#0#0#1#0#0#1,7.json,NotBuggy,NotBuggy,
760,7#7#7,0.1711449921131134#0.1711449921131134#0.0894688218832016,0.13180182109779925#0.13180182109779925#0.05001051823745009,1#1#1,1#1#1,2#2#2,2#2#2,2.56#2.56#2.56,1#1#1,2#2#2,44.0#44.0#49.0,111.29065704345703#111.29065704345703#110.61402893066406,0#0#0,0#0#1,1#1#1,0#87#152,0#0#2,0#0#4,0#0#66,0#0#66,0#39#5,0#0#0,0#0#0,0#0#0,780.json,NotBuggy,NotBuggy,
2644,5#5,0.07025182247161865#0.07025182247161865,0.08948342146584363#0.08948342146584363,2#2,1#1,3#3,2#2,2.99#2.99,1#1,3#3,40.0#40.0,117.12017059326172#117.12017059326172,0#0,1#1,0#0,0#2260,0#0,0#0,0#0,0#0,0#7,0#0,0#0,0#0,610.json,NotBuggy,NotBuggy,
1293,6#6#6#9#9#9#9#9#9,3.1059974571689963E-4#3.1059974571689963E-4#8.061598055064678E-4#8.259228197857738E-4#5.805970286019146E-4#3.017360286321491E-4#3.017360286321491E-4#3.017360286321491E-4#0.0016635878710076213,0.005987484588043585#0.005987484588043585#0.012506784192880519#0.003161765449241905#0.001615090713028708#0.0014698537165414867#0.0014698537165414867#0.0014698537165414867#0.0031428644554586764,0#0#0#1#1#1#1#1#1,0#0#0#1#1#1#1#1#1,0#0#0#2#2#2#2#2#2,1#1#1#2#2#2#2#2#2,1.89#1.89#1.89#2.27#2.27#2.27#2.27#2.27#11.73,0#0#0#1#1#1#1#1#1,3#3#3#4#5#5#5#5#5,60.0#60.0#55.0#70.0#73.0#73.0#73.0#73.0#73.0,112.28813934326172#112.28813934326172#112.68612670898438#104.48371124267578#104.21952819824219#104.21952819824219#104.21952819824219#104.21952819824219#104.21952819824219,0#0#0#0#0#0#0#0#0,2#2#2#3#3#3#3#3#3,1#1#1#1#1#1#1#1#1,0#620#922#939#993#1032#1186#1208#1235,0#0#1#4#1#2#0#0#2,0#0#2#5#2#4#0#0#3,0#0#14#91#20#60#0#0#49,0#0#14#79#20#8#0#0#0,0#39#11#4#1#5#43#1#11,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,914.json,NotBuggy,NotBuggy,
2765,3#3,0.32265639305114746#0.32265639305114746,0.8414648513582534#0.8414648513582534,0#0,0#0,0#0,1#1,1.89#1.89,0#0,0#0,20.0#20.0,130.07347106933594#130.07347106933594,0#0,1#1,0#0,0#2092,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0,273.json,NotBuggy,NotBuggy,
778,10#10#10#5#5,0.0339997336268425#0.0339997336268425#0.0339997336268425#0.03213423490524292#0.007587704807519913,0.19510152490846563#0.19510152490846563#0.19510152490846563#0.3323554997336557#0.15776423455743538,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,3.6#3.6#3.6#1.96#1.96,1#1#1#0#0,4#4#4#4#4,51.0#51.0#51.0#35.0#40.0,104.97481536865234#104.97481536865234#104.97481536865234#118.68785095214844#117.8196792602539,0#0#0#0#0,1#1#1#1#1,0#0#0#0#0,0#18#105#444#456,0#0#0#1#1,0#0#0#7#2,0#0#0#151#70,0#0#0#132#70,0#28#39#17#36,0#0#0#0#0,0#0#0#1#0,0#0#0#1#0,937.json,NotBuggy,NotBuggy,
3106,3#3#3#3,0.8886641263961792#0.8886641263961792#0.6527080535888672#0.7996939420700073,0.799116712994557#0.799116712994557#0.7756043343924447#0.8299388378442116,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,1.89#1.89#1.89#1.89,0#0#0#0,0#0#1#1,18.0#18.0#18.0#18.0,130.85629272460938#130.85629272460938#130.85629272460938#130.7338104248047,0#0#0#0,0#0#0#0,0#0#0#0,0#282#2433#2877,0#0#1#3,0#0#2#6,0#0#16#26,0#0#16#14,0#2#39#102,0#0#0#0,0#0#0#1,0#0#0#1,655.json,NotBuggy,NotBuggy,
1521,15#15#17#19#20#16#16#19#3#3,0.006944682449102402#0.0070764534175395966#9.638902847655118E-4#1.2130815593991429E-4#1.357795699732378E-4#0.007903384044766426#0.007903384044766426#0.00576250022277236#0.7867711186408997#0.9624447226524353,1.7633992762906164E-6#4.777452156043141E-7#3.4279992018208424E-9#7.192968589383695E-13#6.068334379922747E-13#7.527321309797256E-7#7.527321309797256E-7#3.7376165992907446E-8#0.651050872510692#0.7590207321889877,6#7#9#9#9#7#7#7#0#0,7#7#9#9#9#7#7#7#0#0,13#14#18#18#18#14#14#14#0#0,5#5#6#6#6#5#5#5#1#1,3.99#3.99#3.88#5.2#5.1#4.0#4.0#3.95#2.0#1.96,4#4#5#5#5#4#4#4#0#0,13#13#16#16#17#14#14#16#0#0,126.0#130.0#159.0#191.0#194.0#131.0#131.0#153.0#21.0#21.0,92.17318725585938#91.8739013671875#88.47672271728516#85.2341537475586#84.32215881347656#90.8211669921875#90.8211669921875#87.13482666015625#129.93223571777344#129.93223571777344,0#0#0#0#0#0#0#0#1#1,1#1#1#1#1#1#1#1#1#1,1#1#1#1#1#1#1#2#0#0,0#81#387#403#539#696#1137#1143#1149#1463,0#1#3#3#1#0#0#8#3#2,0#2#4#4#1#4#0#12#23#3,0#3#163#255#32#417#0#175#765#11,0#3#156#207#28#361#0#161#742#0,0#3#26#9#3#3#5#82#5#2,0#1#0#0#0#0#0#0#0#0,0#1#0#0#0#0#0#0#0#0,0#1#1#0#0#0#0#0#0#0,83.json,Buggy,Buggy,Buggy
2644,6#16#16#14#14,0.034272510558366776#0.054862868040800095#0.05466248467564583#0.16418278217315674#0.24058380722999573,0.20308511068211593#0.0038373693757099373#0.0037776467700971557#0.02161381880326622#0.03319948272851022,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,2#5#5#4#4,2.75#3.8#3.39#3.34#3.27,1#2#2#2#2,4#9#9#8#8,39.0#89.0#89.0#77.0#77.0,114.4151611328125#92.86491394042969#92.86491394042969#96.15701293945312#96.15701293945312,0#0#0#0#0,0#0#0#0#0,1#3#3#2#2,0#735#2260#2327#2586,0#15#0#1#2,0#17#0#4#3,0#662#4#137#15,0#404#0#129#0,0#1#7#9#1,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,612.json,NotBuggy,NotBuggy,
3130,31#13#13#12#12,0.0#0.07126504927873611#0.0833103284239769#0.0364837720990181#0.0364837720990181,4.2409515271694046E-13#1.6359062111992394E-4#1.656418415291517E-4#1.4373292448589464E-4#1.4373292448589464E-4,5#1#1#1#1,6#2#2#2#2,11#3#3#3#3,6#3#3#3#3,4.56#3.2#3.2#3.32#3.32,2#2#2#2#2,23#10#10#9#9,227.0#95.0#95.0#92.0#92.0,76.46251678466797#96.34942626953125#96.34942626953125#97.84766387939453#97.84766387939453,0#0#0#0#0,0#0#0#0#0,5#3#3#3#3,0#2#153#2457#2746,0#2#1#0#0,0#25#2#0#0,0#1197#12#27#0,0#1023#12#22#0,0#1#11#0#0,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,253.json,NotBuggy,NotBuggy,
