Age,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,NewAdditions,DiffSizes,EditDistances,CriticalEditDistances,TangledWMoveandFileRename,Buggycommiit,PotentiallyBuggycommit,RiskyCommit,file,Decision,Detection,result
6426,3#3#3#3#3#3#3#3#3,0.07099960744380951#0.07099960744380951#0.22229978442192078#0.21776801347732544#0.2014586180448532#0.1937633454799652#0.1937633454799652#0.19788715243339539#0.19788715243339539,0.5194666786459681#0.5194666786459681#0.607569945883992#0.6438856239399813#0.6634607097276263#0.5380570151016186#0.5380570151016186#0.597931762925661#0.597931762925661,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1,1.89#1.89#1.89#1.89#1.89#3.77#3.77#1.89#1.89,0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1,25.0#25.0#23.0#23.0#23.0#23.0#23.0#23.0#23.0,128.8092498779297#128.8092498779297#129.58164978027344#129.58164978027344#129.58164978027344#129.58164978027344#129.58164978027344#129.58164978027344#129.58164978027344,0#0#0#0#0#0#0#0#0,2#2#2#2#2#2#2#2#2,0#0#0#0#0#0#0#0#0,0#0#46#1323#2110#2111#2111#3437#4485,0#0#1#1#1#3#0#0#0,0#0#2#2#2#6#0#0#0,0#0#42#14#6#17#0#10#0,0#0#40#4#6#0#0#0#0,0#8#208#389#499#74#19#0#6,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#1#0#0,0#0#0#0#0#0#1#0#0,9397.json,NotBuggy,NotBuggy,
1992,11#11,0.1757209748029709#0.1757209748029709,0.056410173399520404#0.056410173399520404,2#2,2#2,4#4,4#4,3.45#3.45,2#2,5#5,62.0#62.0,101.45177459716797#101.45177459716797,0#0,0#0,1#1,0#55,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0,2533.json,NotBuggy,NotBuggy,
2593,25#25#32#29#36#36#36#36#36#41#45#36#36#48#40#44#44#44,0.001537873293273151#5.917668459005654E-4#0.0#2.99206527415663E-4#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#4.2142480378970504E-4#0.0#0.0#0.0,6.657920225994745E-8#1.584480140104899E-8#1.2261265902795513E-10#2.1820925234574457E-9#7.775123699901508E-12#9.099781881169366E-12#2.8508057939774567E-12#2.4163174404109193E-12#5.010778218413039E-11#4.871916392053065E-12#1.390337757438473E-12#1.3450302583975847E-10#1.3441094402132302E-10#2.404078862067792E-14#1.1787105209330055E-7#4.2797682692365574E-10#3.5838930656848307E-10#5.930647194367001E-10,2#2#6#2#6#6#6#6#6#6#7#6#6#9#3#4#4#4,2#2#6#2#6#6#6#6#6#6#7#6#6#9#3#4#4#4,4#4#12#4#12#12#12#12#12#12#14#12#12#18#6#8#8#8,4#4#6#4#6#6#6#6#6#7#8#6#6#9#6#7#7#7,6.16#6.16#5.17#6.38#5.84#5.84#5.84#5.84#5.84#6.83#6.58#5.84#5.81#3.54#3.76#3.73#3.73#3.73,2#2#2#2#2#2#2#2#2#2#3#2#2#3#3#3#3#3,22#23#30#26#34#34#35#35#35#38#40#34#34#45#29#33#33#33,158.0#164.0#205.0#179.0#226.0#225.0#230.0#230.0#218.0#236.0#250.0#213.0#213.0#280.0#189.0#223.0#223.0#221.0,82.53288269042969#82.29078674316406#76.49800872802734#79.43128204345703#74.06306457519531#74.08612060546875#73.95248413085938#73.93350219726562#74.29032135009766#71.444091796875#69.38806915283203#74.41097259521484#74.41097259521484#67.5052719116211#73.43280029296875#70.6714096069336#70.65168762207031#70.71826171875,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1,3#3#3#3#3#3#3#3#3#3#3#3#3#3#3#3#3#3,0#150#210#224#655#694#754#804#819#1008#1008#1125#1253#1544#1547#1884#2399#2400,0#1#0#6#0#1#1#1#1#23#5#1#1#4#1#7#1#2,0#2#2#10#0#2#2#2#2#41#6#2#2#4#14#9#2#4,0#30#458#478#393#11#29#3#9#360#144#529#73#942#569#265#4#32,0#29#194#326#215#11#28#3#9#247#128#400#80#573#477#216#4#32,0#4#16#8#0#66#12#4#6#2#3#2#1#3#6#12#1#1,0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0,0#0#0#1#0#1#1#1#0#0#0#0#1#0#0#0#0#0,0#0#0#1#0#1#1#1#0#0#0#0#1#0#0#0#0#0,2694.json,Buggy,Buggy,Buggy
4372,8#8#8#8,0.059261489659547806#0.059261489659547806#0.059261489659547806#0.060293328016996384,0.012249779600959045#0.012249779600959045#0.012249779600959045#0.02132007586455642,2#2#2#2,2#2#2#2,4#4#4#4,3#3#3#3,5.66#5.66#5.66#5.66,1#1#1#1,4#4#4#4,58.0#58.0#58.0#55.0,107.1875228881836#107.1875228881836#107.1875228881836#107.51358795166016,0#0#0#0,0#0#0#0,1#1#1#1,0#1383#2434#2843,0#0#0#1,0#0#0#2,0#0#0#5,0#0#0#5,0#0#0#74,0#0#0#0,0#0#0#1,0#0#0#1,247.json,NotBuggy,NotBuggy,
892,3,0.9014565348625183,0.8944570013140924,0,0,0,1,1.89,0,0,13.0,132.9956512451172,0,0,0,0,0,0,0,0,0,0,0,0,914.json,NotBuggy,NotBuggy,
5626,10#9#10#10#14#9#9#9#9#9#9#9#9#9#9#9#9,0.5638318657875061#0.4073200821876526#0.22848159074783325#0.3088596761226654#0.12141364067792892#0.30284154415130615#0.22898535430431366#0.18098366260528564#0.18102650344371796#0.18102650344371796#0.21386957168579102#0.22293414175510406#0.3600148856639862#0.3600148856639862#0.3600148856639862#0.36314427852630615#0.36314427852630615,0.00470309692628405#0.0060530437316880705#6.905727779145549E-4#0.001215968496934374#2.4916370398866505E-4#0.0017091571475739962#9.841801546394155E-4#6.51163744421381E-4#5.609940015877077E-4#5.609940015877077E-4#5.637234439476391E-4#5.680581824046147E-4#0.0011528184891337005#0.0011528184891337005#0.0011528184891337005#0.0023665572108209636#0.0023665572108209636,0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#2#0#0#0#0#0#0#0#0#0#0#0#0,1#1#1#1#2#1#1#1#1#1#1#1#1#1#1#1#1,1.6#1.66#1.6#1.6#2.14#1.66#1.66#1.66#1.66#1.66#1.66#1.66#1.66#1.66#1.66#1.66#1.66,0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0,5#5#6#6#7#6#6#6#6#6#6#6#6#6#6#6#6,77.0#72.0#83.0#81.0#102.0#79.0#81.0#82.0#82.0#82.0#81.0#81.0#77.0#77.0#77.0#74.0#74.0,102.37850952148438#104.52125549316406#101.8324203491211#101.99625396728516#95.1166763305664#103.95201110839844#103.78096008300781#103.63928985595703#103.63928985595703#103.63928985595703#103.70309448242188#103.70309448242188#103.96643829345703#103.96643829345703#103.96643829345703#104.25096130371094#104.25096130371094,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2,3#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2,0#15#170#286#806#812#831#878#1309#1311#1397#1460#2377#2637#3685#4102#4809,0#1#1#1#10#1#5#2#1#0#1#1#2#0#0#1#0,0#4#1#2#15#8#10#4#2#0#2#2#4#0#0#2#0,0#66#66#11#222#155#78#34#24#0#17#3#10#0#0#16#0,0#62#62#11#181#133#78#34#1#0#17#3#10#0#0#16#0,0#3#1#17#14#4#5#31#45#12#73#98#32#0#6#84#0,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#1#0,0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#1#0,9123.json,NotBuggy,NotBuggy,
4077,3#3#3#3#3,0.8114678859710693#0.8114678859710693#0.8114678859710693#0.37381088733673096#0.3869559168815613,0.6409083779509993#0.6409083779509993#0.6409083779509993#0.329554644504459#0.416288460274782,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,1.89#1.89#1.89#1.89#1.89,0#0#0#0#0,1#1#1#1#1,20.0#20.0#20.0#27.0#27.0,130.18594360351562#130.18594360351562#130.18594360351562#128.4090576171875#128.4090576171875,0#0#0#0#0,1#1#1#1#1,0#0#0#0#0,0#1088#2135#2557#4067,0#0#0#2#1,0#0#0#4#2,0#0#0#6#12,0#0#0#6#4,0#0#0#196#573,0#0#0#0#0,0#0#0#1#0,0#0#0#1#0,5752.json,NotBuggy,NotBuggy,
2675,3#3#3,0.23055121302604675#0.2418656200170517#0.2418656200170517,0.6012336592912481#0.4545985383532444#0.4545985383532444,0#0#0,0#0#0,0#0#0,1#1#1,2.49#3.77#3.77,0#0#0,1#1#1,23.0#23.0#23.0,129.58164978027344#129.58164978027344#129.58164978027344,0#0#0,2#2#2,0#0#0,0#74#734,0#3#0,0#6#0,0#21#0,0#6#0,0#316#1,0#0#0,0#0#0,0#0#0,9668.json,NotBuggy,NotBuggy,
4077,7#7#7#7#7,0.4494592845439911#0.4494592845439911#0.4494592845439911#0.25932320952415466#0.30410170555114746,0.716531638073347#0.716531638073347#0.716531638073347#0.40279921895315984#0.6605299072000237,1#1#1#1#1,1#1#1#1#1,2#2#2#2#2,2#2#2#2#2,3.02#3.02#3.02#3.02#3.02,1#1#1#1#1,2#2#2#2#2,28.0#28.0#28.0#35.0#35.0,114.26372528076172#114.26372528076172#114.26372528076172#112.91719818115234#112.91719818115234,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#1088#2135#2557#4067,0#0#0#2#1,0#0#0#4#2,0#0#0#6#44,0#0#0#6#4,0#0#0#196#573,0#0#0#0#0,0#0#0#1#0,0#0#0#1#0,5607.json,NotBuggy,NotBuggy,
2665,3#3#3,0.23995022475719452#0.24087344110012054#0.24087344110012054,0.6289896467034317#0.49075890072939654#0.49075890072939654,0#0#0,0#0#0,0#0#0,1#1#1,2.49#3.77#3.77,0#0#0,1#1#1,23.0#23.0#23.0,129.58164978027344#129.58164978027344#129.58164978027344,0#0#0,2#2#2,0#0#0,0#64#724,0#3#0,0#6#0,0#21#0,0#6#0,0#316#1,0#0#0,0#0#0,0#0#0,10042.json,NotBuggy,NotBuggy,
794,3,0.4647378921508789,0.9081104023879665,0,0,0,1,1.89,0,1,15.0,132.25152587890625,0,0,0,0,0,0,0,0,0,0,0,0,1585.json,NotBuggy,NotBuggy,
6319,3#3#3#3#3#3,0.381316214799881#0.3050323724746704#0.3050323724746704#0.3050323724746704#0.3050323724746704#0.3050323724746704,0.8876636290289884#0.8179776035911831#0.8179776035911831#0.8179776035911831#0.8179776035911831#0.8179776035911831,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,1#1#1#1#1#1,1.89#1.89#1.89#1.89#1.89#1.89,0#0#0#0#0#0,0#0#0#0#0#0,17.0#17.0#17.0#17.0#17.0#17.0,131.28770446777344#131.28770446777344#131.28770446777344#131.28770446777344#131.28770446777344#131.28770446777344,0#0#0#0#0#0,1#1#1#1#1#1,0#0#0#0#0#0,0#12#2053#3330#4092#4378,0#2#0#0#0#0,0#4#0#0#0#0,0#42#0#0#0#0,0#42#0#0#0#0,0#19#16#0#47#6,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,7969.json,NotBuggy,NotBuggy,
5339,4#3#3#3#3#3#3#3#3#4#4,0.1271597146987915#0.08537628501653671#0.15750636160373688#0.16218715906143188#0.16218715906143188#0.08364716172218323#0.14368170499801636#0.2502003312110901#0.2502003312110901#0.19498425722122192#0.20250196754932404,0.2886486872004812#0.5464242291684515#0.3900267594979387#0.3519939226965895#0.3519939226965895#0.49801292474351844#0.28572074726367874#0.22200567726686984#0.22200567726686984#0.3643740610144506#0.3823722156923691,0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1#1#1,2.0#1.89#1.89#1.89#1.89#1.89#1.89#1.89#1.89#4.9#4.9,0#0#0#0#0#0#0#0#0#0#0,4#3#3#3#3#3#4#4#4#4#4,33.0#23.0#27.0#27.0#27.0#23.0#27.0#29.0#29.0#29.0#29.0,122.5189437866211#129.4591827392578#128.51292419433594#128.51292419433594#128.51292419433594#129.4591827392578#128.31268310546875#127.76728820800781#127.76728820800781#123.1068344116211#123.1068344116211,0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0,1#0#0#0#0#0#0#0#0#0#0,0#0#1023#1073#2350#3112#3147#3330#3398#4708#5329,0#1#1#0#0#1#1#1#0#1#1,0#3#2#0#0#2#2#2#0#2#2,0#55#8#9#0#9#32#33#0#29#4,0#51#9#0#0#9#32#25#0#17#4,0#4#499#16#0#47#9#3#6#10#573,0#0#0#0#0#0#0#0#0#0#0,0#1#0#0#0#0#0#0#0#1#0,0#1#0#0#0#0#0#0#0#1#0,7839.json,NotBuggy,NotBuggy,
1033,6#6#6,0.3024875819683075#0.2938467860221863#0.2938467860221863,0.15918678340933395#0.3418528083104554#0.3418528083104554,3#3#3,2#2#2,5#5#5,2#2#2,2.75#2.75#2.75,1#1#1,3#3#3,44.0#40.0#40.0,113.91724395751953#114.63607025146484#114.63607025146484,0#0#0,2#2#2,0#0#0,0#572#960,0#1#0,0#2#0,0#17#0,0#17#0,0#181#17,0#0#0,0#0#0,0#0#0,4800.json,NotBuggy,NotBuggy,
1391,3#3#3#3#3,0.279303640127182#0.279303640127182#0.2775619924068451#0.2603030204772949#0.7038195729255676,0.4974798074976091#0.4974798074976091#0.5835699963685845#0.6468893151050197#0.8605752423514569,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,3.77#3.77#1.89#1.89#1.89,0#0#0#0#0,3#3#3#3#1,25.0#25.0#25.0#23.0#17.0,129.1480712890625#129.1480712890625#129.1480712890625#129.58164978027344#131.43582153320312,0#0#0#0#0,1#1#1#1#1,0#0#0#0#0,0#9#576#702#1081,0#0#0#1#1,0#0#0#2#2,0#0#16#2#26,0#0#0#2#26,0#2#1#44#43,0#0#0#0#0,0#0#0#1#0,0#0#0#1#0,4733.json,NotBuggy,NotBuggy,
1401,11#11#11#11#10,0.025445379316806793#0.025918632745742798#0.02677070163190365#0.02677070163190365#0.029406549409031868,0.010726615899424457#0.002916605167066279#0.07007441324393714#0.07007441324393714#0.0824680286158892,4#4#3#3#3,3#3#2#2#2,7#7#5#5#5,4#4#4#4#4,5.51#11.03#5.51#5.51#5.08,3#3#3#3#3,4#4#4#4#4,73.0#73.0#63.0#63.0#60.0,100.60248565673828#100.60248565673828#101.4705581665039#101.4705581665039#103.37982940673828,0#0#0#0#0,2#2#2#2#2,1#1#1#1#1,0#19#458#586#1091,0#0#4#0#1,0#0#8#0#3,0#128#157#0#35,0#0#40#0#31,0#2#24#1#43,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,4713.json,NotBuggy,NotBuggy,
4927,8#8#8#8#8,0.3719060719013214#0.547572672367096#0.547572672367096#0.547572672367096#0.5701375007629395,0.006833370967810597#0.004675064268989983#0.004675064268989983#0.004108201152674384#0.004960787347445616,2#2#2#2#2,1#1#1#1#1,3#3#3#3#3,2#2#2#2#2,4.9#4.9#4.9#4.9#3.12,1#1#1#1#1,2#2#2#2#2,68.0#68.0#68.0#68.0#68.0,106.49656677246094#106.49656677246094#106.49656677246094#106.49656677246094#106.49656677246094,0#0#0#0#0,1#1#1#1#1,2#2#2#2#2,0#698#1938#2990#4218,0#3#0#0#1,0#6#0#0#2,0#36#0#13#20,0#36#0#0#3,0#73#0#0#12,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,2473.json,NotBuggy,NotBuggy,
5228,6#6#6#6#6,0.47295045852661133#0.2761709690093994#0.2761709690093994#0.2761709690093994#0.25309813022613525,0.9318947067029423#0.924252129820261#0.924252129820261#0.924252129820261#0.8441984482907007,1#1#1#1#2,1#1#1#1#2,2#2#2#2#4,2#2#2#2#2,2.75#2.75#2.75#2.75#2.75,1#1#1#1#1,2#2#2#2#3,24.0#24.0#24.0#24.0#27.0,117.90135955810547#117.90135955810547#117.90135955810547#117.90135955810547#117.05393981933594,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#913#2239#3287#4142,0#3#0#0#1,0#6#0#0#2,0#18#0#0#24,0#18#0#0#24,0#74#0#6#5,0#0#0#0#0,0#0#0#0#1,0#0#0#0#1,7077.json,NotBuggy,NotBuggy,
957,4#4#4#4#4#4,0.07459002733230591#0.06966929137706757#0.06966929137706757#0.06966929137706757#0.06966929137706757#0.06966929137706757,0.46703401911649106#0.3872748467134789#0.3872748467134789#0.3872748467134789#0.3872748467134789#0.3872748467134789,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,1#1#1#1#1#1,2.0#2.0#2.0#2.0#2.0#2.0,0#0#0#0#0#0,2#2#2#2#2#2,32.0#32.0#32.0#32.0#32.0#32.0,122.8651351928711#122.8651351928711#122.8651351928711#122.8651351928711#122.8651351928711#122.8651351928711,0#0#0#0#0#0,2#2#2#2#2#2,0#0#0#0#0#0,0#27#28#40#41#65,0#4#0#0#0#0,0#8#0#0#0#0,0#16#0#0#0#0,0#0#0#0#0#0,0#7#9#11#0#139,0#0#0#0#0#0,0#0#1#0#0#0,0#0#1#0#0#0,6733.json,NotBuggy,NotBuggy,
5452,3#3#3#3,0.7843968868255615#0.8328880071640015#0.8328880071640015#0.8328880071640015,0.9198035371510563#0.9220241113269098#0.9220241113269098#0.9220241113269098,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,1.89#3.77#3.77#3.77,0#0#0#0,0#0#0#0,15.0#12.0#12.0#12.0,132.25152587890625#133.59722900390625#133.59722900390625#133.59722900390625,0#0#0#0,0#0#0#0,0#0#0#0,0#1084#2463#3514,0#3#0#0,0#6#0#0,0#27#0#0,0#11#0#0,0#7#0#0,0#0#0#0,0#0#0#0,0#0#0#0,2436.json,NotBuggy,NotBuggy,
5141,6#6#6#6#6#6,0.3455909490585327#0.2746882438659668#0.2746882438659668#0.26587286591529846#0.26587286591529846#0.2746882438659668,0.1815699758445809#0.5281962409987307#0.5281962409987307#0.386635891011673#0.386635891011673#0.5281962409987307,2#2#2#2#2#2,2#2#2#2#2#2,4#4#4#4#4#4,2#2#2#2#2#2,2.75#2.75#2.75#2.75#2.75#2.75,1#1#1#1#1#1,6#3#3#3#3#3,44.0#35.0#35.0#35.0#35.0#35.0,114.14045715332031#115.50424194335938#115.50424194335938#115.50424194335938#115.50424194335938#115.50424194335938,0#0#0#0#0#0,1#1#1#1#1#1,0#0#0#0#0#0,0#282#825#2152#3199#4325,0#2#0#0#0#0,0#4#0#0#0#0,0#54#0#32#0#32,0#54#0#0#0#0,0#4#0#0#6#1,0#0#0#0#0#0,0#0#1#0#0#0,0#0#0#0#0#0,9042.json,NotBuggy,NotBuggy,
2675,3#3,0.7642561793327332#0.7642561793327332,0.7882491811329702#0.7882491811329702,0#0,0#0,0#0,1#1,1.89#1.89,0#0,0#0,17.0#17.0,131.28770446777344#131.28770446777344,0#0,1#1,0#0,0#734,0#0,0#0,0#0,0#0,0#1,0#0,0#0,0#0,9956.json,NotBuggy,NotBuggy,
1031,3#3#3#3#3#3#3#3#4#3,0.30999842286109924#0.1577019989490509#0.16423524916172028#0.1659112125635147#0.1659112125635147#0.1659112125635147#0.18098841607570648#0.18098841607570648#0.2919148802757263#0.18098841607570648,0.7308224921070978#0.5773236121195346#0.5489514914215169#0.5407898566199133#0.5407898566199133#0.5407898566199133#0.5305155589245631#0.5305155589245631#0.49199780912910496#0.5305155589245631,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1#1,1.89#1.89#1.89#1.89#1.89#1.89#1.89#1.89#2.0#1.89,0#0#0#0#0#0#0#0#0#0,2#2#3#3#3#3#3#3#3#3,21.0#23.0#24.0#24.0#24.0#24.0#24.0#24.0#27.0#24.0,129.93223571777344#129.34671020507812#129.12539672851562#129.12539672851562#129.12539672851562#129.12539672851562#129.12539672851562#129.12539672851562#123.65223693847656#129.12539672851562,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,0#35#59#69#70#114#117#124#148#148,0#1#1#1#0#0#1#0#2#1,0#2#2#2#0#0#2#0#3#3,0#19#8#4#0#0#4#0#38#38,0#19#8#4#0#0#4#0#34#34,0#3#1#11#9#11#17#10#38#15,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#1#0#0,0#0#0#0#0#0#0#0#0#0,9466.json,NotBuggy,NotBuggy,
1162,5,0.027756202965974808,0.44873949139966923,0,0,0,1,3.92,0,2,31.0,119.5191650390625,0,2,0,0,0,0,0,0,0,0,0,0,4635.json,NotBuggy,NotBuggy,
4372,7#7#7,0.5093362331390381#0.5093362331390381#0.5093362331390381,0.40630514510417837#0.40630514510417837#0.40630514510417837,0#0#0,1#1#1,1#1#1,2#2#2,6.66#6.66#6.66,1#1#1,3#3#3,37.0#37.0#37.0,112.62823486328125#112.62823486328125#112.62823486328125,0#0#0,2#2#2,0#0#0,0#1383#2434,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,228.json,NotBuggy,NotBuggy,
1063,6#11#11,0.19448700547218323#0.12050259858369827#0.12050259858369827,0.2575603051717986#0.045986304529400036#0.045986304529400036,0#1#1,0#1#1,0#2#2,2#3#3,3.27#4.45#4.45,1#2#2,1#2#2,40.0#62.0#62.0,114.16655731201172#101.50117492675781#101.50117492675781,0#0#0,2#2#2,2#3#3,0#0#0,0#7#0,0#9#0,0#206#0,0#186#0,0#2#2,0#0#0,0#1#1,0#1#1,6510.json,NotBuggy,NotBuggy,
892,3#3,0.0980314239859581#0.09380026161670685,0.6197152850414479#0.6348439900892514,0#0,0#0,0#0,1#1,1.89#1.89,0#0,1#1,23.0#23.0,129.4591827392578#129.4591827392578,0#0,2#2,0#0,0#0,0#1,0#2,0#10,0#10,0#235,0#0,0#0,0#0,7336.json,NotBuggy,NotBuggy,
6383,3#3#3#3#3#3,0.9579161405563354#0.890204906463623#0.890204906463623#0.6819671392440796#0.6771001815795898#0.6771001815795898,0.9691536352549268#0.9536877974969233#0.9536877974969233#0.920022294420928#0.8827186919759482#0.8827186919759482,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,1#1#1#1#1#1,1.89#1.89#1.89#1.89#1.89#1.89,0#0#0#0#0#0,0#0#0#1#1#1,12.0#12.0#12.0#15.0#15.0#15.0,133.59722900390625#133.59722900390625#133.59722900390625#132.25152587890625#132.25152587890625#132.25152587890625,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,0#239#239#808#3394#4446,0#2#0#1#0#0,0#4#0#2#0#0,0#15#0#9#8#0,0#15#0#9#0#0,0#6#7#6#0#0,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,2620.json,NotBuggy,NotBuggy,
2006,7#7,0.43451908230781555#0.43451908230781555,0.01486187117587823#0.01486187117587823,2#2,2#2,4#4,3#3,1.81#1.81,0#0,2#2,63.0#63.0,109.25711822509766#109.25711822509766,0#0,0#0,2#2,0#65,0#0,0#0,0#0,0#0,0#6,0#0,0#0,0#0,7947.json,NotBuggy,NotBuggy,
4368,10#10#10#12,0.3117198348045349#0.3117198348045349#0.3117198348045349#0.2673579454421997,0.0868077215515193#0.0868077215515193#0.0868077215515193#0.2885878316924622,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,8.16#8.16#8.16#3.77,1#1#1#1,2#2#2#2,57.0#57.0#57.0#59.0,104.33655548095703#104.33655548095703#104.33655548095703#101.14655303955078,0#0#0#0,1#1#1#1,0#0#0#0,0#1379#2430#3205,0#0#0#2,0#0#0#2,0#0#0#148,0#0#0#36,0#0#0#36,0#0#0#0,0#0#0#0,0#0#0#0,3110.json,NotBuggy,NotBuggy,
4842,5#5#5#5#5,0.6575486660003662#0.6727092266082764#0.6727092266082764#0.6727092266082764#0.6727092266082764,0.5498543297756648#0.5734856766956533#0.5734856766956533#0.5734856766956533#0.5734856766956533,1#1#1#1#1,1#1#1#1#1,2#2#2#2#2,2#2#2#2#2,5.99#5.99#5.99#5.99#5.99,1#1#1#1#1,1#1#1#1#1,27.0#27.0#27.0#27.0#27.0,119.9036865234375#119.9036865234375#119.9036865234375#119.9036865234375#119.9036865234375,0#0#0#0#0,1#1#1#1#1,0#0#0#0#0,0#26#575#1853#2901,0#1#0#0#0,0#2#0#0#0,0#4#0#0#0,0#4#0#0#0,0#4#0#0#6,0#1#0#0#0,0#1#0#0#0,0#1#0#0#0,8247.json,Buggy,Buggy,Buggy
3817,8#8#8#8#8,0.033541616052389145#0.033541616052389145#0.033541616052389145#0.03291396051645279#0.03291396051645279,0.03364087429432888#0.03364087429432888#0.03364087429432888#0.0981530551939035#0.0981530551939035,1#1#1#1#1,1#1#1#1#1,2#2#2#2#2,2#2#2#2#2,2.83#2.83#2.83#2.83#2.83,1#1#1#1#1,2#2#2#2#2,53.0#53.0#53.0#50.0#50.0,107.98828887939453#107.98828887939453#107.98828887939453#108.40282440185547#108.40282440185547,0#0#0#0#0,2#2#2#2#2,0#0#0#0#0,0#828#1876#2293#3000,0#0#0#1#0,0#0#0#2#0,0#0#0#41#0,0#0#0#6#0,0#0#6#84#0,0#0#0#0#0,0#0#0#1#0,0#0#0#1#0,8613.json,NotBuggy,NotBuggy,
6258,1#3#3#3#3,0.7936333417892456#0.6991968154907227#0.7095741629600525#0.7095741629600525#0.7095741629600525,0.7533333186002868#0.893500025512626#0.9190839371036205#0.9190839371036205#0.9190839371036205,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,0.0#1.89#1.89#1.89#1.89,0#0#0#0#0,0#0#0#0#0,17.0#17.0#17.0#17.0#17.0,149.08523559570312#131.28770446777344#131.28770446777344#131.28770446777344#131.28770446777344,0#0#0#0#0,1#1#1#1#1,0#0#0#0#0,0#64#133#3269#4320,0#3#1#0#0,0#4#2#0#0,0#18#5#0#0,0#0#5#0#0,0#1#5#0#0,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,342.json,NotBuggy,NotBuggy,
3935,4#4#4#5#5#5,0.05730389803647995#0.05730389803647995#0.05730389803647995#0.02741255797445774#0.02741255797445774#0.02741255797445774,0.07648125886667197#0.07648125886667197#0.07648125886667197#0.20404295705443593#0.20404295705443593#0.20404295705443593,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,1#1#1#1#1#1,4.9#4.9#4.9#7.16#7.16#7.16,0#0#0#0#0#0,5#5#5#2#2#2,43.0#43.0#43.0#36.0#36.0#36.0,121.23234558105469#121.23234558105469#121.23234558105469#118.3675537109375#118.3675537109375#118.3675537109375,0#0#0#0#0#0,1#1#1#1#1#1,0#0#0#0#0#0,0#946#1041#1041#1041#1998,0#0#0#3#0#0,0#0#0#5#0#0,0#0#0#87#0#0,0#0#0#72#0#0,0#0#3#4#4#0,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,1441.json,NotBuggy,NotBuggy,
